"","Deployment_ID","prism_ppt_us_30s_202008","prism_ppt_us_30s_202009","prism_ppt_us_30s_202010","prism_ppt_us_30s_202011","prism_ppt_us_30s_202012","prism_tmean_us_30s_202008","prism_tmean_us_30s_202009","prism_tmean_us_30s_202010","prism_tmean_us_30s_202011","prism_tmean_us_30s_202012","x","y"
"112","MI_Forest_Upper_Peninsula_20_11",114.233551025391,87.4693298339844,152.312103271484,66.8473663330078,37.3297233581543,18.3780212402344,12.6615858078003,3.43236660957336,2.34332585334778,-4.30306053161621,643800.465792064,2655503.10947431
"113","MI_Forest_Upper_Peninsula_20_12",115.82788848877,88.7940444946289,152.150665283203,67.5018920898438,37.5505828857422,18.2906856536865,12.561185836792,3.30891156196594,2.23262548446655,-4.42776250839233,644186.909121049,2654536.31985298
"114","MI_Forest_Upper_Peninsula_20_13",113.077133178711,85.7908325195312,153.129623413086,65.7927169799805,37.0356750488281,18.5223178863525,12.8343706130981,3.64619398117065,2.55416774749756,-4.07127332687378,645203.280940949,2655949.9591255
"115","MI_Forest_Upper_Peninsula_20_14",111.758140563965,84.3274688720703,152.865310668945,65.0067443847656,36.6713027954102,18.6022033691406,12.9334897994995,3.78711366653442,2.66510772705078,-3.94430541992188,645145.603177886,2657034.79965343
"116","MI_Forest_Upper_Peninsula_20_15",107.12703704834,80.98193359375,148.838806152344,61.7958755493164,32.7957344055176,19.06960105896,13.5213251113892,4.55716991424561,3.35244822502136,-3.16111731529236,647737.395561942,2659367.24007982
"117","MI_Forest_Upper_Peninsula_20_16",108.980377197266,81.4142303466797,151.26008605957,62.8637809753418,34.6790962219238,18.8938941955566,13.3050022125244,4.31665706634521,3.1088981628418,-3.43860983848572,646691.226088527,2658473.34755864
"118","MI_Forest_Upper_Peninsula_20_17",108.212310791016,80.2652130126953,150.781097412109,62.2256889343262,34.412181854248,18.9275569915771,13.3601932525635,4.40433311462402,3.17598462104797,-3.35475564002991,646467.947686608,2659510.03219692
"119","MI_Forest_Upper_Peninsula_20_18",108.621681213379,79.9998626708984,151.550155639648,62.4868125915527,35.1957130432129,18.8422966003418,13.2582883834839,4.27243804931641,3.04338788986206,-3.49724936485291,645310.741236816,2659518.42657844
"120","MI_Forest_Upper_Peninsula_20_19",103.392211914062,82.8073654174805,142.010284423828,64.2249526977539,27.1366157531738,19.4686069488525,13.9850521087646,4.9849705696106,3.72941422462463,-2.73100423812866,653758.138639664,2655779.57875341
"121","MI_Forest_Upper_Peninsula_20_20",105.70076751709,83.1152648925781,141.549514770508,63.5237083435059,28.6013660430908,19.2502288818359,13.7575006484985,4.76860618591309,3.57477736473083,-2.9220278263092,652507.748297401,2655355.8360565
"122","MI_Forest_Upper_Peninsula_20_22",117.293586730957,86.6678085327148,150.154693603516,67.3548431396484,35.6721305847168,18.6661586761475,13.0398464202881,3.84087657928467,2.86077237129211,-3.74342465400696,648743.64952884,2653183.7989654
"123","MI_Forest_Upper_Peninsula_20_23",117.293586730957,86.6678085327148,150.154693603516,67.3548431396484,35.6721305847168,18.6661586761475,13.0398464202881,3.84087657928467,2.86077237129211,-3.74342465400696,648735.344807725,2653450.02315171
"124","MI_Forest_Upper_Peninsula_20_24",113.273399353027,85.3942413330078,149.686721801758,65.6961288452148,34.4384574890137,18.8207378387451,13.2172288894653,4.08362197875977,3.02316617965698,-3.55418634414673,648479.148697066,2654506.14302327
"125","MI_Forest_Upper_Peninsula_20_25",111.058013916016,84.4512329101562,146.23567199707,65.0265960693359,32.3113708496094,18.9161243438721,13.3024168014526,4.2357029914856,3.1587073802948,-3.39373373985291,649898.952034547,2654677.34434828
"126","MI_Forest_Upper_Peninsula_20_28",104.853912353516,82.8374786376953,144.846435546875,66.189582824707,27.214282989502,19.4318962097168,13.9291515350342,4.91063833236694,3.66908621788025,-2.80763101577759,654553.362286158,2653715.28540161
"127","MI_Forest_Upper_Peninsula_20_29",108.139793395996,83.4994735717773,147.378814697266,68.0036315917969,28.2709159851074,19.3048896789551,13.7787485122681,4.73927116394043,3.54283022880554,-2.95085215568542,654892.691421538,2652688.98945512
"128","MI_Forest_Upper_Peninsula_20_30",111.40071105957,83.5031509399414,145.884170532227,67.4870681762695,30.2753639221191,19.0262756347656,13.4763555526733,4.43439197540283,3.33455920219421,-3.19255352020264,653305.972368452,2652824.46399055
"129","MI_Forest_Upper_Peninsula_2_20_10b",139.682983398438,136.646591186523,69.3008270263672,61.9238471984863,19.4909019470215,17.4334812164307,11.4909391403198,2.73935985565186,1.01968836784363,-6.00114488601685,592263.081363304,2606619.97181622
"130","MI_Forest_Upper_Peninsula_2_20_11b",142.912994384766,140.401977539062,67.9646377563477,62.9978179931641,19.0842571258545,17.4409198760986,11.4251098632812,2.63666105270386,0.980242848396301,-6.03232955932617,595612.056512135,2605827.71294367
"131","MI_Forest_Upper_Peninsula_2_20_12b",151.436264038086,148.501846313477,69.1199493408203,66.9052047729492,18.5510368347168,17.1540050506592,11.2098960876465,2.34766864776611,0.776069700717926,-6.15048980712891,601394.218127596,2605772.74447869
"132","MI_Forest_Upper_Peninsula_2_20_13b",150.979995727539,150.253677368164,70.2917785644531,66.8255462646484,18.5791835784912,17.1234531402588,11.158166885376,2.31287503242493,0.70100474357605,-6.20976257324219,602190.30034691,2607261.65076849
"133","MI_Forest_Upper_Peninsula_2_20_14b",136.646255493164,135.462387084961,70.7002258300781,62.5317153930664,19.6757869720459,17.3839168548584,11.4646806716919,2.72026777267456,0.949945390224457,-6.04207181930542,592536.444528072,2608263.43987824
"134","MI_Forest_Upper_Peninsula_2_20_15b",144.952331542969,140.488250732422,69.9317245483398,63.2958106994629,19.066276550293,17.2417945861816,11.3248701095581,2.55963730812073,0.785141170024872,-6.11323976516724,597773.131429632,2608877.25362691
"135","MI_Forest_Upper_Peninsula_2_20_16b",150.427856445312,154.642837524414,73.6069183349609,67.0552673339844,18.4225635528564,17.3158226013184,11.2435884475708,2.38032865524292,0.791410624980927,-6.107825756073,604003.836922656,2609573.48082555
"136","MI_Forest_Upper_Peninsula_2_20_17b",133.256652832031,135.185165405273,72.1020202636719,65.0912399291992,19.9750633239746,17.3136901855469,11.4409761428833,2.76290440559387,0.853203237056732,-6.08710479736328,590402.704847741,2609656.66005231
"137","MI_Forest_Upper_Peninsula_2_20_18b",146.095321655273,141.963470458984,71.3314971923828,63.553539276123,19.0592365264893,17.2329006195068,11.3116130828857,2.47311973571777,0.743909120559692,-6.15044593811035,599230.760202345,2610801.44557359
"138","MI_Forest_Upper_Peninsula_2_20_1b",150.877304077148,145.689529418945,67.7457504272461,66.637825012207,18.5308876037598,17.4417457580566,11.4452857971191,2.51799058914185,1.05037569999695,-5.98245859146118,599569.254476258,2603511.77098048
"139","MI_Forest_Upper_Peninsula_3_20_01",126.942070007324,177.036911010742,79.6110458374023,55.3287200927734,21.2071914672852,17.5347900390625,11.729175567627,2.69988775253296,1.43261957168579,-5.933189868927,557389.358720556,2585852.19983922
"140","MI_Forest_Upper_Peninsula_3_20_02",125.658622741699,180.525329589844,77.0751342773438,54.8557281494141,22.164737701416,17.7419261932373,11.8554430007935,2.83044910430908,1.46479511260986,-5.88898181915283,555550.43888248,2585269.91548007
"141","MI_Forest_Upper_Peninsula_3_20_03",123.768508911133,182.350845336914,77.1862869262695,54.9983406066895,22.685583114624,17.767541885376,11.8691425323486,2.85710382461548,1.46282064914703,-5.87570667266846,554600.85078084,2585927.07286967
"142","MI_Forest_Upper_Peninsula_3_20_04",123.460754394531,182.972579956055,76.9289169311523,54.788948059082,23.3662586212158,17.9641036987305,11.9871091842651,2.92388677597046,1.48271882534027,-5.84980344772339,553426.016854674,2585832.87059952
"143","MI_Forest_Upper_Peninsula_3_20_05",124.773712158203,181.420593261719,76.5946197509766,54.1617774963379,23.8720073699951,18.0574321746826,12.0278367996216,2.93664479255676,1.46134877204895,-5.83310079574585,551109.921911624,2584751.71966295
"144","MI_Forest_Upper_Peninsula_3_20_06",128.63410949707,178.862442016602,76.1324234008789,54.6061058044434,21.9384822845459,17.7003955841064,11.7987337112427,2.78545808792114,1.47778296470642,-5.88990926742554,555679.243782752,2583330.93344598
"145","MI_Forest_Upper_Peninsula_3_20_07",128.807052612305,176.704956054688,78.1603240966797,55.0201530456543,21.2491607666016,17.5636730194092,11.7198858261108,2.70134139060974,1.45589327812195,-5.91304159164429,557166.488759893,2584190.38517241
"146","MI_Forest_Upper_Peninsula_3_20_08",124.328170776367,173.966354370117,83.9684066772461,57.2307014465332,21.837345123291,17.6663494110107,11.9011039733887,2.86497259140015,1.39622795581818,-5.94250154495239,559147.172078457,2592206.60945595
"147","MI_Forest_Upper_Peninsula_3_20_09",128.158340454102,170.384719848633,85.8208541870117,56.9999923706055,20.8834781646729,17.2382011413574,11.5321731567383,2.6613552570343,1.42862260341644,-5.95433187484741,561099.467773485,2591595.62605474
"148","MI_Forest_Upper_Peninsula_3_20_10",130.802810668945,169.905624389648,85.8951721191406,56.4306945800781,20.0722484588623,17.0809135437012,11.4241132736206,2.58951330184937,1.37411439418793,-5.99323654174805,561584.592968487,2589609.61519413
"149","MI_Forest_Upper_Peninsula_3_20_11",130.275787353516,165.943939208984,87.257942199707,57.2879409790039,20.4834098815918,17.1932163238525,11.5259237289429,2.65925455093384,1.36564958095551,-5.99530982971191,562220.314307791,2592302.36841334
"150","MI_Forest_Upper_Peninsula_3_20_12",134.630310058594,164.296249389648,88.2879333496094,56.7105560302734,19.2547473907471,16.8174953460693,11.271089553833,2.43672394752502,1.29843091964722,-6.08393287658691,564536.214079853,2588856.70486823
"151","MI_Forest_Upper_Peninsula_3_20_13",133.078018188477,169.110977172852,85.5167388916016,56.3483047485352,19.4628982543945,16.9835071563721,11.3564548492432,2.52876496315002,1.30952179431915,-6.03252696990967,562316.128268582,2587432.04249804
"152","MI_Forest_Upper_Peninsula_3_20_14",130.940307617188,171.929321289062,83.9844665527344,56.0600318908691,19.9875679016113,17.1055736541748,11.4361734390259,2.57878065109253,1.3721684217453,-5.99587488174438,560808.908939426,2587154.26877845
"153","MI_Forest_Upper_Peninsula_3_20_15",131.100814819336,172.603240966797,82.4627380371094,55.9087715148926,20.0656986236572,17.2483501434326,11.5101652145386,2.60158276557922,1.4049209356308,-5.98148107528687,560241.082706716,2585898.94212733
"154","MI_Forest_Upper_Peninsula_3_20_16",136.688217163086,168.506240844727,83.7946624755859,56.7395629882812,19.3315982818604,17.0855026245117,11.3846998214722,2.52666115760803,1.35692918300629,-5.97437620162964,561277.879750727,2583080.99930118
"155","MI_Forest_Upper_Peninsula_3_20_17",135.461807250977,169.292007446289,83.9306411743164,56.5604400634766,19.357105255127,17.0631675720215,11.3718271255493,2.51702284812927,1.34636390209198,-5.9870662689209,561401.177368894,2584305.83552551
"156","MI_Forest_Upper_Peninsula_3_20_18",133.32861328125,171.710067749023,80.8666534423828,55.7090263366699,20.1036376953125,17.3391380310059,11.5642051696777,2.58262348175049,1.45030879974365,-5.96153020858765,559369.012023965,2583450.71740797
"157","MI_Forest_Upper_Peninsula_3_20_19",118.927955627441,181.357376098633,81.1010360717773,56.7556304931641,24.6729373931885,18.153190612793,12.1619482040405,3.08719205856323,1.43380129337311,-5.8718376159668,553436.651058692,2593509.38959864
"158","MI_Forest_Upper_Peninsula_3_20_21",119.640838623047,172.609420776367,81.7151794433594,57.5349044799805,24.0809345245361,18.0185775756836,12.0709981918335,2.99947690963745,1.41584146022797,-5.90789842605591,555421.458939802,2595192.62743466
"159","MI_Forest_Upper_Peninsula_3_20_22",119.062599182129,172.378234863281,81.2843475341797,57.071891784668,24.5559139251709,18.0469512939453,12.0720176696777,3.03042650222778,1.4512437582016,-5.91680908203125,554017.578809405,2595673.89030233
"160","MI_Forest_Upper_Peninsula_3_20_23",120.168548583984,174.604827880859,82.2323837280273,57.7129325866699,23.420970916748,18.0059566497803,12.1084623336792,2.96777677536011,1.39284133911133,-5.91976976394653,556864.650266751,2594830.3096526
"161","MI_Forest_Upper_Peninsula_3_20_24",122.646881103516,170.065170288086,83.2260894775391,57.9012565612793,22.6664123535156,17.82763671875,11.9772958755493,2.9318151473999,1.41917514801025,-5.93977785110474,558137.552075874,2595086.18045446
"162","MI_Forest_Upper_Peninsula_3_20_25",124.716041564941,178.518646240234,80.251953125,55.6259574890137,21.5905895233154,17.6095714569092,11.8016557693481,2.74687123298645,1.42515552043915,-5.92825412750244,557831.533442788,2587028.71837273
"163","MI_Forest_Upper_Peninsula_3_20_26",122.973640441895,179.508712768555,80.9321060180664,56.0761413574219,22.0402965545654,17.6981239318848,11.8923673629761,2.8039665222168,1.42437171936035,-5.92179107666016,557868.058100437,2588368.03789204
"164","MI_Forest_Upper_Peninsula_3_20_27",122.088508605957,182.155914306641,79.6478576660156,55.8048629760742,22.5108299255371,17.7996253967285,11.9245080947876,2.83242154121399,1.45693504810333,-5.88466930389404,556589.966227958,2588082.94933797
"165","MI_Forest_Upper_Peninsula_3_20_28",122.979583740234,181.54670715332,79.1764831542969,55.551326751709,22.2953109741211,17.763111114502,11.8918190002441,2.80759906768799,1.46031153202057,-5.88985109329224,556128.331832393,2586977.40932581
"166","MI_Forest_Upper_Peninsula_3_20_29",136.903472900391,166.856048583984,85.6082458496094,57.3881454467773,18.9565296173096,16.7947330474854,11.1951150894165,2.40754461288452,1.3190815448761,-6.06284809112549,563511.192933477,2584455.18026484
"167","MI_Forest_Upper_Peninsula_3_20_30",121.336868286133,179.576156616211,81.838020324707,56.8809928894043,22.6320953369141,17.8469944000244,12.0312938690186,2.89293837547302,1.41771340370178,-5.91785717010498,557773.673577943,2590866.90419894
"168","MI_Forest_Upper_Peninsula_3_20_31",118.961181640625,185.336334228516,80.3079986572266,56.662166595459,23.7660121917725,17.9901523590088,12.0671863555908,3.01667046546936,1.45181334018707,-5.86746644973755,554510.652805284,2590535.04067602
"169","MI_Forest_Upper_Peninsula_3_20_32",119.454879760742,185.424682617188,79.9100799560547,56.3903121948242,23.5859775543213,17.9544925689697,12.0398550033569,2.99716687202454,1.45375347137451,-5.86538696289062,554606.627799938,2589306.0233775
"170","MI_Forest_Upper_Peninsula_3_20_33",120.619636535645,186.182174682617,79.2455291748047,55.8200149536133,24.0065593719482,18.0682754516602,12.1080827713013,3.02722573280334,1.45881402492523,-5.83897495269775,553480.11544226,2588845.98602514
"171","MI_Forest_Upper_Peninsula_3_20_34",121.124473571777,185.655044555664,78.7261047363281,55.5846061706543,23.8422889709473,18.0415382385254,12.0827674865723,3.00529861450195,1.46488976478577,-5.83964538574219,553189.153282637,2587790.27959859
"172","MI_Forest_Upper_Peninsula_3_20_35",121.945175170898,185.042541503906,78.1866302490234,55.1176452636719,23.9685726165771,18.0820255279541,12.0779047012329,2.99647974967957,1.47547376155853,-5.83396768569946,552187.358526358,2587289.77344566
"173","MI_Forest_Upper_Peninsula_3_20_36",120.982528686523,186.754440307617,79.7507781982422,55.7786674499512,24.4310264587402,18.1153755187988,12.1280755996704,3.04532480239868,1.46490335464478,-5.83264207839966,552123.775324343,2589425.9491115
"174","MI_Forest_Upper_Peninsula_3_20_37",122.69255065918,185.780853271484,79.4357528686523,55.1989440917969,24.7055683135986,18.1000900268555,12.1152410507202,3.01904344558716,1.48432862758636,-5.82297420501709,551287.651065462,2588531.88445061
"175","MI_Forest_Upper_Peninsula_3_20_38",128.725524902344,181.942108154297,81.4259796142578,54.9966850280762,25.1158504486084,18.3226547241211,12.2675495147705,3.12356185913086,1.48096001148224,-5.82163619995117,548927.462097295,2590749.51313065
"176","MI_Forest_Upper_Peninsula_3_20_39",126.763519287109,182.383209228516,79.1634674072266,54.6590232849121,24.8090229034424,18.3739795684814,12.3175106048584,3.11644506454468,1.45026779174805,-5.79981660842896,549539.297041985,2587555.1048912
"177","MI_Forest_Upper_Peninsula_3_20_40",127.713050842285,180.580688476562,77.4047470092773,53.9513702392578,24.3305892944336,18.2911338806152,12.2288513183594,3.03593921661377,1.44971323013306,-5.80321407318115,549502.282223838,2585527.07756913
"178","MO_Forest_Bull_Shoals_20_03",44.389476776123,87.4184112548828,222.751983642578,66.7396087646484,47.9444808959961,23.3698806762695,20.9555187225342,13.3466367721558,10.2000684738159,3.77218413352966,260022.388058143,1506589.65597294
"179","MO_Forest_Bull_Shoals_20_04",44.8635215759277,87.4843902587891,224.340713500977,66.5496063232422,48.1789970397949,23.4439544677734,20.9328498840332,13.3340787887573,10.260947227478,3.84180521965027,259797.766542271,1506049.23478893
"180","MO_Forest_Bull_Shoals_20_05",44.8807983398438,89.5313873291016,222.868530273438,64.3694915771484,47.6548881530762,23.3851490020752,20.9460372924805,13.3764963150024,10.2775115966797,3.8331413269043,260176.020924251,1505665.27668698
"181","MO_Forest_Bull_Shoals_20_06",44.8635215759277,87.4843902587891,224.340713500977,66.5496063232422,48.1789970397949,23.4439544677734,20.9328498840332,13.3340787887573,10.260947227478,3.84180521965027,259386.91255374,1506369.44218141
"182","MO_Forest_Bull_Shoals_20_07",45.0502853393555,86.9659042358398,225.050369262695,67.5041046142578,48.5392303466797,23.4762363433838,20.920877456665,13.3144950866699,10.2588300704956,3.82974886894226,258926.978387356,1506094.15038608
"183","MO_Forest_Bull_Shoals_20_08",44.9501609802246,86.6497039794922,224.984069824219,69.7065887451172,49.2376022338867,23.4871921539307,20.9244632720947,13.2908515930176,10.2350788116455,3.81414222717285,257905.946793244,1507047.98174146
"184","MO_Forest_Bull_Shoals_20_10",44.8635215759277,87.4843902587891,224.340713500977,66.5496063232422,48.1789970397949,23.4439544677734,20.9328498840332,13.3340787887573,10.260947227478,3.84180521965027,259371.996538422,1506133.62026325
"185","MO_Forest_Bull_Shoals_20_1_reupload",44.2228012084961,87.9936447143555,221.349411010742,65.8176040649414,47.5737991333008,23.3859367370605,20.9713726043701,13.3580856323242,10.231650352478,3.79922199249268,260939.188909484,1506919.50094234
"186","MO_Forest_Bull_Shoals_20_2_reupload",44.389476776123,87.4184112548828,222.751983642578,66.7396087646484,47.9444808959961,23.3698806762695,20.9555187225342,13.3466367721558,10.2000684738159,3.77218413352966,260424.565120166,1506980.906081
"187","MT_Forest_River_Trail_20_01A",3.82499527931213,11.561595916748,68.2566223144531,58.7395248413086,33.3459739685059,17.3756370544434,12.6397199630737,4.5991268157959,0.470471858978271,-2.87870407104492,-1372001.76358588,2957134.44149371
"188","MT_Forest_River_Trail_20_02",3.95700621604919,11.761438369751,68.5383605957031,59.067569732666,34.3619003295898,17.4323139190674,12.6628141403198,4.61353206634521,0.483323961496353,-2.84963393211365,-1371577.84703395,2956763.76826295
"189","MT_Forest_River_Trail_20_05",3.95700621604919,11.761438369751,68.5383605957031,59.067569732666,34.3619003295898,17.4323139190674,12.6628141403198,4.61353206634521,0.483323961496353,-2.84963393211365,-1371617.46240358,2957054.33625512
"190","MT_Forest_River_Trail_20_06",3.82499527931213,11.561595916748,68.2566223144531,58.7395248413086,33.3459739685059,17.3756370544434,12.6397199630737,4.5991268157959,0.470471858978271,-2.87870407104492,-1372081.48688035,2956729.32899064
"191","MT_Forest_River_Trail_20_09",3.95700621604919,11.761438369751,68.5383605957031,59.067569732666,34.3619003295898,17.4323139190674,12.6628141403198,4.61353206634521,0.483323961496353,-2.84963393211365,-1371320.67324375,2956784.99693515
"192","NC_Anthropogenic_WCU_20_02",167.018859863281,173.652297973633,216.688247680664,100.300735473633,120.049362182617,23.0689315795898,19.1915187835693,15.3219327926636,10.2762298583984,3.14042496681213,1152281.04871632,1439287.19635349
"193","NC_Anthropogenic_WCU_20_05",178.090408325195,178.680480957031,228.974822998047,106.950370788574,122.882865905762,22.8883686065674,19.0934066772461,15.2409896850586,10.3804702758789,3.15923738479614,1153053.81318046,1438293.15438712
"194","NC_Anthropogenic_WCU_20_07",163.167739868164,169.888641357422,205.118530273438,94.2289199829102,119.066963195801,23.0297946929932,19.1805629730225,15.2771558761597,10.3360185623169,3.15259075164795,1151370.91216116,1440020.96001539
"195","NC_Anthropogenic_WCU_20_08",168.42024230957,167.776519775391,215.599349975586,100.394676208496,122.568046569824,22.5707778930664,18.9728298187256,15.1212673187256,10.5631351470947,3.17959809303284,1150182.01382228,1438469.48170939
"196","NC_Anthropogenic_WCU_20_09",243.768707275391,142.519897460938,179.010238647461,79.8871612548828,125.448684692383,22.942850112915,19.1191558837891,15.277494430542,10.286883354187,3.10555815696716,1145325.22905069,1444397.1162377
"197","NC_Anthropogenic_WCU_20_12",171.360015869141,177.264556884766,218.833755493164,102.412864685059,121.441497802734,22.8979244232178,19.1013088226318,15.2367076873779,10.3623294830322,3.15797567367554,1152489.35495783,1439207.04427846
"198","NC_Anthropogenic_WCU_20_13",165.473205566406,170.120819091797,213.203369140625,97.9657516479492,119.920356750488,22.9809799194336,19.1552448272705,15.2683506011963,10.3736553192139,3.15545582771301,1151409.72081825,1439406.1602536
"199","NC_Anthropogenic_WCU_20_14",180.0810546875,162.188659667969,190.577346801758,89.6692886352539,121.643867492676,22.8199787139893,19.0783863067627,15.2028522491455,10.421407699585,3.18113780021667,1149167.69125191,1441774.57380425
"200","NC_Forest_Alligator_River_NWR_20_02",299.717254638672,134.862899780273,54.6826324462891,160.222686767578,135.140579223633,27.0574054718018,23.2954368591309,19.2719230651855,14.5159568786621,7.32179594039917,1782220.3659187,1607175.19172077
"201","NC_Forest_Alligator_River_NWR_20_03",241.568634033203,141.4873046875,55.0066070556641,158.748413085938,137.242385864258,27.0586738586426,23.2476119995117,19.234094619751,14.5265550613403,7.24949312210083,1782982.42724957,1605216.61406422
"202","NC_Forest_Alligator_River_NWR_20_04",231.503936767578,135.52587890625,57.9545478820801,153.621734619141,143.608551025391,27.0870895385742,23.195369720459,19.2735824584961,14.5564231872559,7.25775861740112,1787062.81174123,1606036.73034793
"203","NC_Forest_Alligator_River_NWR_20_06",289.483520507812,133.05485534668,59.6453475952148,156.025787353516,143.68717956543,27.0981464385986,23.283878326416,19.3453578948975,14.539008140564,7.33840894699097,1787532.98818465,1609353.45995459
"204","NC_Forest_Alligator_River_NWR_20_10",200.226837158203,131.439697265625,68.8616943359375,158.760208129883,161.572296142578,27.0805187225342,23.1876544952393,19.2846565246582,14.6096696853638,7.35919666290283,1794472.07864138,1605076.87589528
"205","NC_Forest_Alligator_River_NWR_20_15",372.600830078125,119.574440002441,54.0335121154785,162.1240234375,132.734588623047,27.0292663574219,23.3279056549072,19.2880744934082,14.525239944458,7.51204109191895,1781661.36088415,1611623.21790272
"206","NC_Forest_Mt_Glum_20_01",268.325103759766,241.773651123047,189.347763061523,92.6320419311523,100.297134399414,21.7399711608887,17.9221439361572,14.3017072677612,10.0226001739502,3.66168880462646,1227893.28234479,1470972.5761418
"207","NC_Forest_Mt_Glum_20_03",263.040832519531,239.51530456543,189.623794555664,91.0824966430664,100.582702636719,21.7867069244385,17.8988189697266,14.3535375595093,10.0739965438843,3.70417857170105,1227995.81515704,1471386.74575578
"208","NC_Forest_Mt_Glum_20_04",263.040832519531,239.51530456543,189.623794555664,91.0824966430664,100.582702636719,21.7867069244385,17.8988189697266,14.3535375595093,10.0739965438843,3.70417857170105,1227703.64212137,1471408.80217911
"209","NC_Forest_Mt_Glum_20_05",263.040832519531,239.51530456543,189.623794555664,91.0824966430664,100.582702636719,21.7867069244385,17.8988189697266,14.3535375595093,10.0739965438843,3.70417857170105,1227849.20944017,1471545.30800243
"210","NC_Forest_Mt_Glum_20_06",260.778778076172,237.955215454102,193.521469116211,91.9209289550781,100.776481628418,21.4172534942627,17.692850112915,14.1638479232788,9.68446350097656,3.27872681617737,1227372.54823784,1471767.94592038
"211","NC_Forest_Mt_Glum_20_07",260.778778076172,237.955215454102,193.521469116211,91.9209289550781,100.776481628418,21.4172534942627,17.692850112915,14.1638479232788,9.68446350097656,3.27872681617737,1227163.75045038,1471747.82609558
"212","NC_Forest_Mt_Glum_20_09",260.778778076172,237.955215454102,193.521469116211,91.9209289550781,100.776481628418,21.4172534942627,17.692850112915,14.1638479232788,9.68446350097656,3.27872681617737,1227200.8350046,1471442.15315632
"213","NC_Forest_Mt_Glum_20_10",260.778778076172,237.955215454102,193.521469116211,91.9209289550781,100.776481628418,21.4172534942627,17.692850112915,14.1638479232788,9.68446350097656,3.27872681617737,1227423.24152749,1471562.65430269
"214","NC_Forest_Mt_Glum_20_15",268.325103759766,241.773651123047,189.347763061523,92.6320419311523,100.297134399414,21.7399711608887,17.9221439361572,14.3017072677612,10.0226001739502,3.66168880462646,1228039.59627487,1471122.76575926
"215","NC_Forest_Seven_Devils_20_02",222.147323608398,189.070983886719,197.68049621582,89.3354339599609,124.050094604492,18.9725875854492,14.8844604492188,11.6956615447998,7.34993314743042,0.203915432095528,1259120.58685968,1547984.7425854
"216","NC_Forest_Seven_Devils_20_03",218.274368286133,180.726196289062,193.753265380859,85.9177932739258,120.059280395508,19.0558853149414,14.9611301422119,11.761830329895,7.42071580886841,0.287698864936829,1259007.51707114,1547806.9408545
"217","NC_Forest_Seven_Devils_20_04",219.74072265625,185.742492675781,195.008483886719,87.3719253540039,117.997444152832,19.0619602203369,14.9110593795776,11.7600221633911,7.4318733215332,0.304022192955017,1258900.73151335,1547623.29048462
"218","NC_Forest_Seven_Devils_20_05",219.74072265625,185.742492675781,195.008483886719,87.3719253540039,117.997444152832,19.0619602203369,14.9110593795776,11.7600221633911,7.4318733215332,0.304022192955017,1258697.77225869,1547401.41656388
"219","NC_Forest_Seven_Devils_20_07",222.147323608398,189.070983886719,197.68049621582,89.3354339599609,124.050094604492,18.9725875854492,14.8844604492188,11.6956615447998,7.34993314743042,0.203915432095528,1259358.89641774,1548103.22201443
"220","NC_Forest_Seven_Devils_20_08",221.948089599609,184.678161621094,196.335906982422,88.2706909179688,125.838584899902,19.0490131378174,14.9773082733154,11.7483549118042,7.38001680374146,0.254906475543976,1259387.83223186,1548570.76844692
"221","NC_Forest_Seven_Devils_20_09",222.147323608398,189.070983886719,197.68049621582,89.3354339599609,124.050094604492,18.9725875854492,14.8844604492188,11.6956615447998,7.34993314743042,0.203915432095528,1259541.92527826,1548205.47318661
"222","NC_Forest_Seven_Devils_20_10",222.147323608398,189.070983886719,197.68049621582,89.3354339599609,124.050094604492,18.9725875854492,14.8844604492188,11.6956615447998,7.34993314743042,0.203915432095528,1259315.89462749,1548341.38290877
"223","NC_Forest_Seven_Devils_20_12",221.948089599609,184.678161621094,196.335906982422,88.2706909179688,125.838584899902,19.0490131378174,14.9773082733154,11.7483549118042,7.38001680374146,0.254906475543976,1259657.29536793,1548547.84614841
"224","NC_Forest_Seven_Devils_20_13",221.948089599609,184.678161621094,196.335906982422,88.2706909179688,125.838584899902,19.0490131378174,14.9773082733154,11.7483549118042,7.38001680374146,0.254906475543976,1259804.81610629,1548700.26170585
"225","NC_Forest_Seven_Devils_20_14",226.155120849609,190.12825012207,199.341934204102,93.1755599975586,130.731597900391,19.266881942749,15.0794448852539,11.869948387146,7.4703893661499,0.351400047540665,1259916.0412502,1548872.13940955
"226","NC_Forest_Seven_Devils_20_15",226.155120849609,190.12825012207,199.341934204102,93.1755599975586,130.731597900391,19.266881942749,15.0794448852539,11.869948387146,7.4703893661499,0.351400047540665,1260167.40554039,1549017.52591321
"227","NC_Forest_Seven_Devils_20_16",226.155120849609,190.12825012207,199.341934204102,93.1755599975586,130.731597900391,19.266881942749,15.0794448852539,11.869948387146,7.4703893661499,0.351400047540665,1260345.55480059,1549170.02975109
"228","NC_Forest_Seven_Devils_20_18",232.060012817383,189.034225463867,200.823684692383,99.3970565795898,135.685897827148,19.5935401916504,15.2984437942505,12.1693077087402,7.70299673080444,0.591915547847748,1260671.46546611,1549425.17806013
"229","NC_Forest_Seven_Devils_20_19",232.060012817383,189.034225463867,200.823684692383,99.3970565795898,135.685897827148,19.5935401916504,15.2984437942505,12.1693077087402,7.70299673080444,0.591915547847748,1260790.24942641,1549660.4996967
